station_id,station_name,line,layer,station_lat,station_lon,geometry,response_code,length_m,json_output
182,Roxbury Crossing,ORANGE,MBTA_NODES,42.33086764562735,-71.09600501912232,POINT (-71.09600501912232 42.33086764562735),200.0,5053.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 300, 'length': 303}, 'departure': {'time': '2022-09-29T13:35:00-04:00', 'place': {'name': 'RoxburyCrossing', 'type': 'place', 'location': {'lat': 42.330868, 'lng': -71.096005}}}, 'arrival': {'time': '2022-09-29T13:40:00-04:00', 'place': {'name': 'Malcolm X Blvd @ Tremont St', 'type': 'station', 'location': {'lat': 42.331345, 'lng': -71.093318}, 'wheelchairAccessible': 'yes', 'id': '419806686', 'code': '21148'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 240, 'length': 887}, 'departure': {'time': '2022-09-29T13:40:00-04:00', 'place': {'name': 'Malcolm X Blvd @ Tremont St', 'type': 'station', 'location': {'lat': 42.331345, 'lng': -71.093318}, 'wheelchairAccessible': 'yes', 'id': '419806686', 'code': '21148'}, 'delay': 0}, 'arrival': {'time': '2022-09-29T13:44:00-04:00', 'place': {'name': 'Ruggles', 'type': 'station', 'location': {'lat': 42.336572, 'lng': -71.089616}, 'wheelchairAccessible': 'yes', 'id': '419809833', 'code': '17861'}, 'delay': -120}, 'transport': {'mode': 'bus', 'name': '15', 'category': 'Bus', 'color': '#FFC72C', 'textColor': '#000000', 'headsign': 'Ruggles', 'shortName': '15', 'longName': 'Fields Corner Station or Kane Square - Ruggles Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S2', 'type': 'pedestrian', 'travelSummary': {'duration': 120, 'length': 116}, 'departure': {'time': '2022-09-29T13:44:00-04:00', 'place': {'name': 'Ruggles', 'type': 'station', 'location': {'lat': 42.336572, 'lng': -71.089616}, 'wheelchairAccessible': 'yes', 'id': '419809833', 'code': '17861'}}, 'arrival': {'time': '2022-09-29T13:46:00-04:00', 'place': {'name': 'Ruggles', 'type': 'station', 'location': {'lat': 42.336377, 'lng': -71.088961}, 'wheelchairAccessible': 'yes', 'id': '419808177'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S3', 'type': 'transit', 'travelSummary': {'duration': 480, 'length': 3747}, 'departure': {'time': '2022-09-29T13:47:00-04:00', 'place': {'name': 'Ruggles', 'type': 'station', 'location': {'lat': 42.336377, 'lng': -71.088961}, 'wheelchairAccessible': 'yes', 'id': '419808177'}, 'delay': -120}, 'arrival': {'time': '2022-09-29T13:55:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419808186'}, 'delay': -180}, 'transport': {'mode': 'regionalTrain', 'name': 'Providence/Stoughton Line', 'category': 'Rail', 'color': '#80276C', 'textColor': '#FFFFFF', 'headsign': 'South Station via Back Bay', 'longName': 'Providence/Stoughton Line'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}]}"
183,Airport Terminal B2,SILVER,MBTA_NODES,42.36307521090779,-71.01836771345887,POINT (-71.01836771345887 42.36307521090779),200.0,7856.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 180, 'length': 164}, 'departure': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'AirportTerminalB2', 'type': 'place', 'location': {'lat': 42.363075, 'lng': -71.018368}}}, 'arrival': {'time': '2022-09-29T13:42:00-04:00', 'place': {'name': 'Terminal B Stop 2 - Arrivals Level', 'type': 'station', 'location': {'lat': 42.361657, 'lng': -71.017833}, 'wheelchairAccessible': 'yes', 'id': '419808551', 'code': '17093'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 1200, 'length': 7692}, 'departure': {'time': '2022-09-29T13:42:00-04:00', 'place': {'name': 'Terminal B Stop 2 - Arrivals Level', 'type': 'station', 'location': {'lat': 42.361657, 'lng': -71.017833}, 'wheelchairAccessible': 'yes', 'id': '419808551', 'code': '17093'}, 'delay': -60}, 'arrival': {'time': '2022-09-29T14:02:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419810105', 'code': '74611'}, 'delay': -240}, 'transport': {'mode': 'bus', 'name': 'SL1', 'category': 'Bus', 'color': '#7C878E', 'textColor': '#FFFFFF', 'headsign': 'South Station', 'shortName': 'SL1', 'longName': 'Logan Airport Terminals - South Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}]}"
184,Design Center,SILVER,MBTA_NODES,42.34458204262589,-71.03460702341447,POINT (-71.03460702341447 42.34458204262589),200.0,2507.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 780, 'length': 772}, 'departure': {'time': '2022-09-29T13:34:00-04:00', 'place': {'name': 'DesignCenter', 'type': 'place', 'location': {'lat': 42.344582, 'lng': -71.034607}}}, 'arrival': {'time': '2022-09-29T13:47:00-04:00', 'place': {'name': 'Silver Line Way', 'type': 'station', 'location': {'lat': 42.347154, 'lng': -71.038385}, 'wheelchairAccessible': 'yes', 'id': '419807437'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 360, 'length': 1735}, 'departure': {'time': '2022-09-29T13:47:00-04:00', 'place': {'name': 'Silver Line Way', 'type': 'station', 'location': {'lat': 42.347154, 'lng': -71.038385}, 'wheelchairAccessible': 'yes', 'id': '419807437'}, 'delay': 300}, 'arrival': {'time': '2022-09-29T13:53:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419810105', 'code': '74611'}, 'delay': 360}, 'transport': {'mode': 'bus', 'name': 'SL3', 'category': 'Bus', 'color': '#7C878E', 'textColor': '#FFFFFF', 'headsign': 'South Station', 'shortName': 'SL3', 'longName': 'Chelsea Station - South Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}]}"
185,Lenox St,SILVER,MBTA_NODES,42.3351666595186,-71.07854226688733,POINT (-71.07854226688733 42.3351666595186),200.0,3097.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'transit', 'travelSummary': {'duration': 1020, 'length': 2968}, 'departure': {'time': '2022-09-29T13:32:00-04:00', 'place': {'name': 'Washington St @ Lenox St', 'type': 'station', 'location': {'lat': 42.335164, 'lng': -71.078518}, 'wheelchairAccessible': 'yes', 'id': '419800003', 'code': '4'}, 'delay': 540}, 'arrival': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}, 'delay': 480}, 'transport': {'mode': 'bus', 'name': 'SL4', 'category': 'Bus', 'color': '#7C878E', 'textColor': '#FFFFFF', 'headsign': 'South Station', 'shortName': 'SL4', 'longName': 'Nubian Station - South Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S1', 'type': 'pedestrian', 'travelSummary': {'duration': 120, 'length': 129}, 'departure': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}}, 'arrival': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
186,Massachusetts Ave,SILVER,MBTA_NODES,42.33624966790448,-71.07719975835843,POINT (-71.07719975835843 42.33624966790448),200.0,2921.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 960, 'length': 2792}, 'departure': {'time': '2022-09-29T13:33:00-04:00', 'place': {'name': 'Washington St @ Massachusetts Ave', 'type': 'station', 'location': {'lat': 42.336339, 'lng': -71.07707}, 'wheelchairAccessible': 'yes', 'id': '419800004', 'code': '5'}, 'delay': 540}, 'arrival': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}, 'delay': 480}, 'transport': {'mode': 'bus', 'name': 'SL4', 'category': 'Bus', 'color': '#7C878E', 'textColor': '#FFFFFF', 'headsign': 'South Station', 'shortName': 'SL4', 'longName': 'Nubian Station - South Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S2', 'type': 'pedestrian', 'travelSummary': {'duration': 120, 'length': 129}, 'departure': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}}, 'arrival': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
187,Newton Street,SILVER,MBTA_NODES,42.33869085304909,-71.07375725814244,POINT (-71.07375725814244 42.33869085304909),200.0,2533.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 720, 'length': 2404}, 'departure': {'time': '2022-09-29T13:37:00-04:00', 'place': {'name': 'Washington St @ E Newton St', 'type': 'station', 'location': {'lat': 42.338763, 'lng': -71.073677}, 'wheelchairAccessible': 'yes', 'id': '419801256', 'code': '1788'}, 'delay': 660}, 'arrival': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}, 'delay': 480}, 'transport': {'mode': 'bus', 'name': 'SL4', 'category': 'Bus', 'color': '#7C878E', 'textColor': '#FFFFFF', 'headsign': 'South Station', 'shortName': 'SL4', 'longName': 'Nubian Station - South Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S2', 'type': 'pedestrian', 'travelSummary': {'duration': 120, 'length': 129}, 'departure': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}}, 'arrival': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
188,Union Park Street,SILVER,MBTA_NODES,42.34143480440312,-71.06921600632411,POINT (-71.06921600632411 42.34143480440312),200.0,2079.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 600, 'length': 1950}, 'departure': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'Washington St @ Union Pk', 'type': 'station', 'location': {'lat': 42.341308, 'lng': -71.069417}, 'wheelchairAccessible': 'yes', 'id': '419803634', 'code': '5093'}, 'delay': 660}, 'arrival': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}, 'delay': 480}, 'transport': {'mode': 'bus', 'name': 'SL4', 'category': 'Bus', 'color': '#7C878E', 'textColor': '#FFFFFF', 'headsign': 'South Station', 'shortName': 'SL4', 'longName': 'Nubian Station - South Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S2', 'type': 'pedestrian', 'travelSummary': {'duration': 120, 'length': 129}, 'departure': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}}, 'arrival': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}, {'id': '6b62cc0f-fda5-40c0-861f-e35e2017e139', 'sections': [{'id': 'e3be981e-c324-425d-a39f-32f461e26e08', 'type': 'pedestrian', 'travelSummary': {'duration': 2001, 'length': 1970}, 'departure': {'time': '2022-09-29T13:32:48-04:00', 'place': {'type': 'place', 'location': {'lat': 42.3414861, 'lng': -71.0692528}}}, 'arrival': {'time': '2022-09-29T14:06:09-04:00', 'place': {'type': 'place', 'location': {'lat': 42.3525543, 'lng': -71.0552033}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
189,East Berkeley Street,SILVER,MBTA_NODES,42.3437744818671,-71.06619602685075,POINT (-71.06619602685075 42.3437744818671),200.0,1692.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 60, 'length': 58}, 'departure': {'time': '2022-09-29T13:39:00-04:00', 'place': {'name': 'EastBerkeleyStreet', 'type': 'place', 'location': {'lat': 42.343775, 'lng': -71.066196}}}, 'arrival': {'time': '2022-09-29T13:40:00-04:00', 'place': {'name': 'Washington St @ E Berkeley St', 'type': 'station', 'location': {'lat': 42.344189, 'lng': -71.065726}, 'wheelchairAccessible': 'yes', 'id': '419803636', 'code': '5095'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 540, 'length': 1505}, 'departure': {'time': '2022-09-29T13:40:00-04:00', 'place': {'name': 'Washington St @ E Berkeley St', 'type': 'station', 'location': {'lat': 42.344189, 'lng': -71.065726}, 'wheelchairAccessible': 'yes', 'id': '419803636', 'code': '5095'}, 'delay': 600}, 'arrival': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}, 'delay': 480}, 'transport': {'mode': 'bus', 'name': 'SL4', 'category': 'Bus', 'color': '#7C878E', 'textColor': '#FFFFFF', 'headsign': 'South Station', 'shortName': 'SL4', 'longName': 'Nubian Station - South Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S2', 'type': 'pedestrian', 'travelSummary': {'duration': 120, 'length': 129}, 'departure': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}}, 'arrival': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}, {'id': '37306487-9ba9-4ec2-9c9d-6c516c2423f4', 'sections': [{'id': 'd100304f-c329-4f42-a982-7290ac2e6661', 'type': 'pedestrian', 'travelSummary': {'duration': 1636, 'length': 1605}, 'departure': {'time': '2022-09-29T13:32:49-04:00', 'place': {'type': 'place', 'location': {'lat': 42.3437373, 'lng': -71.0660871}}}, 'arrival': {'time': '2022-09-29T14:00:05-04:00', 'place': {'type': 'place', 'location': {'lat': 42.3525543, 'lng': -71.0552033}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
190,Herald Street,SILVER,MBTA_NODES,42.34562558200228,-71.06489500040313,POINT (-71.06489500040313 42.34562558200228),200.0,1463.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'transit', 'travelSummary': {'duration': 480, 'length': 1334}, 'departure': {'time': '2022-09-29T13:41:00-04:00', 'place': {'name': 'Washington St @ Herald St', 'type': 'station', 'location': {'lat': 42.345582, 'lng': -71.064848}, 'wheelchairAccessible': 'yes', 'id': '419810587', 'code': '15095'}, 'delay': 600}, 'arrival': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}, 'delay': 480}, 'transport': {'mode': 'bus', 'name': 'SL4', 'category': 'Bus', 'color': '#7C878E', 'textColor': '#FFFFFF', 'headsign': 'South Station', 'shortName': 'SL4', 'longName': 'Nubian Station - South Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S1', 'type': 'pedestrian', 'travelSummary': {'duration': 120, 'length': 129}, 'departure': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}}, 'arrival': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}, {'id': 'eb8fa18c-13d7-4ce8-b713-48e400b030a0', 'sections': [{'id': 'a0949e90-7645-45aa-9306-6d9d32177e78', 'type': 'pedestrian', 'travelSummary': {'duration': 1405, 'length': 1374}, 'departure': {'time': '2022-09-29T13:32:51-04:00', 'place': {'type': 'place', 'location': {'lat': 42.3456394, 'lng': -71.0649426}}}, 'arrival': {'time': '2022-09-29T13:56:16-04:00', 'place': {'type': 'place', 'location': {'lat': 42.3525543, 'lng': -71.0552033}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
191,Worcester Square,SILVER,MBTA_NODES,42.33755503470711,-71.07539890805542,POINT (-71.07539890805542 42.33755503470711),200.0,2736.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 840, 'length': 2607}, 'departure': {'time': '2022-09-29T13:35:00-04:00', 'place': {'name': 'Washington St @ Worcester St', 'type': 'station', 'location': {'lat': 42.337524, 'lng': -71.075479}, 'wheelchairAccessible': 'yes', 'id': '419801255', 'code': '1787'}, 'delay': 600}, 'arrival': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}, 'delay': 480}, 'transport': {'mode': 'bus', 'name': 'SL4', 'category': 'Bus', 'color': '#7C878E', 'textColor': '#FFFFFF', 'headsign': 'South Station', 'shortName': 'SL4', 'longName': 'Nubian Station - South Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S2', 'type': 'pedestrian', 'travelSummary': {'duration': 120, 'length': 129}, 'departure': {'time': '2022-09-29T13:49:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}}, 'arrival': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
192,Melnea Cass Blvd,SILVER,MBTA_NODES,42.332701674108414,-71.08119881373594,POINT (-71.08119881373594 42.33270167410841),200.0,3447.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 60, 'length': 43}, 'departure': {'time': '2022-09-29T13:32:00-04:00', 'place': {'name': 'MelneaCassBlvd', 'type': 'place', 'location': {'lat': 42.332702, 'lng': -71.081199}}}, 'arrival': {'time': '2022-09-29T13:33:00-04:00', 'place': {'name': 'Washington St @ Melnea Cass Blvd - Silver Line', 'type': 'station', 'location': {'lat': 42.333021, 'lng': -71.080799}, 'wheelchairAccessible': 'yes', 'id': '419808466', 'code': '3'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 1080, 'length': 3275}, 'departure': {'time': '2022-09-29T13:33:00-04:00', 'place': {'name': 'Washington St @ Melnea Cass Blvd - Silver Line', 'type': 'station', 'location': {'lat': 42.333021, 'lng': -71.080799}, 'wheelchairAccessible': 'yes', 'id': '419808466', 'code': '3'}, 'delay': -60}, 'arrival': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}, 'delay': -180}, 'transport': {'mode': 'bus', 'name': 'SL4', 'category': 'Bus', 'color': '#7C878E', 'textColor': '#FFFFFF', 'headsign': 'South Station', 'shortName': 'SL4', 'longName': 'Nubian Station - South Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S2', 'type': 'pedestrian', 'travelSummary': {'duration': 120, 'length': 129}, 'departure': {'time': '2022-09-29T13:51:00-04:00', 'place': {'name': 'Essex St @ Atlantic Ave', 'type': 'station', 'location': {'lat': 42.35176, 'lng': -71.056003}, 'wheelchairAccessible': 'yes', 'id': '419804517', 'code': '6538'}}, 'arrival': {'time': '2022-09-29T13:53:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
193,Tuffs Medical Center,SILVER,MBTA_NODES,42.3496106302058,-71.06369205125215,POINT (-71.06369205125215 42.3496106302058),200.0,1043.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'pedestrian', 'travelSummary': {'duration': 180, 'length': 171}, 'departure': {'time': '2022-09-29T13:35:00-04:00', 'place': {'name': 'TuffsMedicalCenter', 'type': 'place', 'location': {'lat': 42.349611, 'lng': -71.063692}}}, 'arrival': {'time': '2022-09-29T13:38:00-04:00', 'place': {'name': 'Kneeland St @ Washington St', 'type': 'station', 'location': {'lat': 42.350845, 'lng': -71.062868}, 'wheelchairAccessible': 'yes', 'id': '419804519', 'code': '6542'}}, 'transport': {'mode': 'pedestrian'}}, {'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 180, 'length': 604}, 'departure': {'time': '2022-09-29T13:38:00-04:00', 'place': {'name': 'Kneeland St @ Washington St', 'type': 'station', 'location': {'lat': 42.350845, 'lng': -71.062868}, 'wheelchairAccessible': 'yes', 'id': '419804519', 'code': '6542'}, 'delay': 480}, 'arrival': {'time': '2022-09-29T13:41:00-04:00', 'place': {'name': 'Lincoln St @ Essex St', 'type': 'station', 'location': {'lat': 42.352188, 'lng': -71.057992}, 'wheelchairAccessible': 'yes', 'id': '419804523', 'code': '6550'}, 'delay': 480}, 'transport': {'mode': 'bus', 'name': '504', 'category': 'Bus', 'color': '#FFC72C', 'textColor': '#000000', 'headsign': 'Downtown via Copley (Express)', 'shortName': '504', 'longName': 'Watertown Yard - Federal Street & Franklin Street'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}, {'id': 'C0-S2', 'type': 'pedestrian', 'travelSummary': {'duration': 240, 'length': 268}, 'departure': {'time': '2022-09-29T13:41:00-04:00', 'place': {'name': 'Lincoln St @ Essex St', 'type': 'station', 'location': {'lat': 42.352188, 'lng': -71.057992}, 'wheelchairAccessible': 'yes', 'id': '419804523', 'code': '6550'}}, 'arrival': {'time': '2022-09-29T13:45:00-04:00', 'place': {'name': 'SouthStation', 'type': 'place', 'location': {'lat': 42.352593, 'lng': -71.055172}}}, 'transport': {'mode': 'pedestrian'}}]}, {'id': '552753f3-7f46-47a4-aa04-c225cbd2a9e5', 'sections': [{'id': '8a5deef1-09dd-4b0d-9fea-1194d5d5c467', 'type': 'pedestrian', 'travelSummary': {'duration': 973, 'length': 950}, 'departure': {'time': '2022-09-29T13:32:55-04:00', 'place': {'type': 'place', 'location': {'lat': 42.3495996, 'lng': -71.0636415}}}, 'arrival': {'time': '2022-09-29T13:49:08-04:00', 'place': {'type': 'place', 'location': {'lat': 42.3525543, 'lng': -71.0552033}}}, 'transport': {'mode': 'pedestrian'}}]}]}"
194,Tide St,SILVER,MBTA_NODES,42.34521750186478,-71.03205071907388,POINT (-71.03205071907388 42.34521750186478),200.0,2456.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S0', 'type': 'transit', 'travelSummary': {'duration': 540, 'length': 2456}, 'departure': {'time': '2022-09-29T13:34:00-04:00', 'place': {'name': 'Northern Ave @ Tide St', 'type': 'station', 'location': {'lat': 42.345192, 'lng': -71.031996}, 'wheelchairAccessible': 'yes', 'id': '419806859', 'code': '31257'}, 'delay': 0}, 'arrival': {'time': '2022-09-29T13:43:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419810105', 'code': '74611'}, 'delay': -360}, 'transport': {'mode': 'bus', 'name': 'SL2', 'category': 'Bus', 'color': '#7C878E', 'textColor': '#FFFFFF', 'headsign': 'South Station', 'shortName': 'SL2', 'longName': 'Drydock Avenue - South Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}]}"
195,Harbor St,SILVER,MBTA_NODES,42.3465600173793,-71.03497768717902,POINT (-71.03497768717902 42.3465600173793),200.0,2177.0,"{'routes': [{'id': 'C0', 'sections': [{'id': 'C0-S1', 'type': 'transit', 'travelSummary': {'duration': 480, 'length': 2177}, 'departure': {'time': '2022-09-29T13:35:00-04:00', 'place': {'name': 'Northern Ave opp Harbor St', 'type': 'station', 'location': {'lat': 42.346538, 'lng': -71.034878}, 'wheelchairAccessible': 'yes', 'id': '419806858', 'code': '31256'}, 'delay': 0}, 'arrival': {'time': '2022-09-29T13:43:00-04:00', 'place': {'name': 'South Station', 'type': 'station', 'location': {'lat': 42.352271, 'lng': -71.055242}, 'wheelchairAccessible': 'yes', 'id': '419810105', 'code': '74611'}, 'delay': -360}, 'transport': {'mode': 'bus', 'name': 'SL2', 'category': 'Bus', 'color': '#7C878E', 'textColor': '#FFFFFF', 'headsign': 'South Station', 'shortName': 'SL2', 'longName': 'Drydock Avenue - South Station'}, 'agency': {'id': '14811_6b86b27', 'name': 'MBTA', 'website': 'http://www.mbta.com'}}]}]}"
