station_id,station_name,line,layer,station_lat,station_lon,geometry_x,LEFT_FID,RIGHT_FID,zo_usety,municipal,ncessch,geometry_y,boundary_using_id,dist_meters,dist_miles
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8714,5176,2,Boston,,"MULTILINESTRING Z ((236979.3688794898 900462.0122570539 0, 236956.2508294844 900487.9139320557 0, 236925.7498966771 900522.4566680165 0), (236835.5145738869 900481.1484565877 0, 236869.9815461522 900443.4605153922 0, 236921.0184426419 900375.5710662695 0))",10588,306.8297365612893,0.1906551592209554
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8714,5176,3,Boston,,"MULTILINESTRING Z ((236979.3688794898 900462.0122570539 0, 236956.2508294844 900487.9139320557 0, 236925.7498966771 900522.4566680165 0), (236835.5145738869 900481.1484565877 0, 236869.9815461522 900443.4605153922 0, 236921.0184426419 900375.5710662695 0))",10589,306.8297365612893,0.1906551592209554
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),5037,4821,2,Boston,,"MULTILINESTRING Z ((237485.9183394816 900563.7464020562 0, 237445.2615294842 900570.1484987284 0, 237386.0920294808 900568.1031820572 0), (237330.0160017106 900551.4854487255 0, 237276.8454509105 900519.1954106321 0, 237245.3408461517 900485.821082058 0, 237200.0876794923 900407.583932061 0, 237188.5479294819 900371.6716209444 0), (237603.8702102562 900155.5283435929 0, 237702.7877294836 900337.5701320579 0, 237659.9144294835 900359.831232056 0, 237618.6515794884 900342.8231420569 0, 237500.9934128187 900413.0866820527 0, 237536.7248794854 900546.2675820533 0))",10647,548.217779572286,0.34064673529853523
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),4821,1777,2,,,"LINESTRING Z (237153.2894794797 900614.7104820517 0, 237112.3275794823 900539.7894820534 0)",10677,558.4290569951106,0.346991728925022
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),4821,1777,3,,,"LINESTRING Z (237153.2894794797 900614.7104820517 0, 237112.3275794823 900539.7894820534 0)",10678,558.4290569951106,0.346991728925022
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8709,5184,2,Boston,,"LINESTRING Z (236293.8600509567 900403.9387273943 0, 236265.1101794877 900409.2433820562 0, 236234.9304461525 900444.8947487217 0, 236273.3077794843 900498.5361820508 0, 236310.3289594862 900546.3427420565 0, 236271.5487544884 900586.4341070559 0, 236311.8038794865 900640.4662820534 0, 236346.5414703913 900685.8572729691 0, 236418.7530044874 900699.023644552 0)",10820,423.7963104759529,0.26333481870622616
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8709,5184,3,Boston,,"LINESTRING Z (236293.8600509567 900403.9387273943 0, 236265.1101794877 900409.2433820562 0, 236234.9304461525 900444.8947487217 0, 236273.3077794843 900498.5361820508 0, 236310.3289594862 900546.3427420565 0, 236271.5487544884 900586.4341070559 0, 236311.8038794865 900640.4662820534 0, 236346.5414703913 900685.8572729691 0, 236418.7530044874 900699.023644552 0)",10821,423.7963104759529,0.26333481870622616
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8709,8707,3,Boston,,"LINESTRING Z (236169.3904160514 900872.9009615246 0, 236225.6320487141 900799.8358051309 0, 236185.6816794873 900754.7916820529 0, 236159.4926794824 900712.1266534866 0, 236160.6276794912 900672.4789820609 0, 236203.8820294882 900646.6445320551 0, 236147.9711794863 900570.5592820542 0)",10976,635.9035239289518,0.39513213081165477
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8709,8705,3,Boston,,"MULTILINESTRING Z ((236352.6044128181 900820.9668153878 0, 236298.0774461515 900848.5431653897 0, 236308.5440567562 900905.9105922566 0), (236412.3587819215 900742.8576820504 0, 236367.5911794808 900756.8534070622 0, 236328.1392544893 900780.2873570572 0))",11031,596.9488420913575,0.3709268137150028
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8705,5184,3,Boston,,"LINESTRING Z (236410.8644859545 900879.2033585601 0, 236337.7642461513 900880.5441153897 0)",11032,723.1440435759695,0.4493408765161267
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),5184,5123,3,Boston,,"LINESTRING Z (236834.6415651097 900772.8893053134 0, 236786.8686642592 900822.9240335459 0, 236767.8167046902 900861.2731228471 0, 236694.8084652548 900906.8403033555 0, 236654.9295368021 900925.3908335406 0, 236718.7394894087 900956.8625628361 0)",11102,594.1255268112068,0.36917248693331367
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),4821,1777,2,,,"LINESTRING Z (237727.957679485 901106.6479820542 0, 237174.8571794906 900654.0696820576 0, 237153.2894794797 900614.7104820517 0)",11218,637.2584057250954,0.39597401532866516
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),0,0,2,Boston,,"LINESTRING Z (236538.5123794857 900326.2286820543 0, 236499.1729880842 900333.6126215444 0)",30025,178.0469634196931,0.11063325393433168
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),0,0,4,Boston,,"LINESTRING Z (236538.5123794857 900326.2286820543 0, 236499.1729880842 900333.6126215444 0)",30026,178.0469634196931,0.11063325393433168
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),8617,5183,3,Boston,,"LINESTRING Z (236423.7170055996 899743.2835409443 0, 236435.5143583809 899784.2405577617 0)",33330,478.38778170563387,0.2972563862702032
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),0,0,3,Boston,,"LINESTRING Z (236423.7170055996 899743.2835409443 0, 236435.5143583809 899784.2405577617 0)",33331,478.38778170563387,0.2972563862702032
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),0,0,3,Boston,,"LINESTRING Z (236423.7170055996 899743.2835409443 0, 236435.5143583809 899784.2405577617 0)",33332,478.38778170563387,0.2972563862702032
4,SOUTH STATION,COMMUTER RAIL,TRAIN_NODES,42.35146256050215,-71.05496026071819,POINT (236666.948600002 900202.9206999831),0,0,3,Boston,,"LINESTRING Z (236423.7170055996 899743.2835409443 0, 236435.5143583809 899784.2405577617 0)",33333,478.38778170563387,0.2972563862702032
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6925,6435,1,Boston,,"LINESTRING Z (229651.1976444836 900055.3865370555 0, 229608.5519794854 900077.3839820526 0, 229578.2440238488 900091.3823374938 0)",10290,726.270301148373,0.4512834429111321
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6853,6435,1,Boston,,"LINESTRING Z (229654.4642128185 900115.2824487217 0, 229651.1976444836 900055.3865370555 0)",10307,690.514617755405,0.4290658912919829
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),8292,6484,1,Boston,,"LINESTRING Z (229381.3706030131 900100.2292879358 0, 229267.0922294885 900076.9464820576 0, 229249.7896913634 900136.2528084188 0)",10314,783.1783219534539,0.48664444764665216
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),8292,6484,3,Boston,,"LINESTRING Z (229381.3706030131 900100.2292879358 0, 229267.0922294885 900076.9464820576 0, 229249.7896913634 900136.2528084188 0)",10315,783.1783219534539,0.48664444764665216
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6434,2305,1,Boston,,"LINESTRING Z (229941.3457476468 900137.5220702922 0, 229973.2013044888 900088.9320070529 0)",10316,697.0759871028976,0.4331429371861439
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6434,2305,4,Boston,,"LINESTRING Z (229941.3457476468 900137.5220702922 0, 229973.2013044888 900088.9320070529 0)",10317,697.0759871028976,0.4331429371861439
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6925,6434,1,Boston,,"LINESTRING Z (230061.4550522085 900182.9864093306 0, 230049.9484294904 900130.8854320551 0, 230088.2561294846 900094.1521320526 0, 230126.0794794843 900078.464082059 0, 230163.5860794867 900061.8632620551 0)",10346,702.0404178355533,0.4362276914292738
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6853,6434,1,Boston,,"LINESTRING Z (229941.3457476468 900137.5220702922 0, 229983.355501709 900149.7342264918 0, 230024.6740794823 900202.7167820551 0, 230061.4550522085 900182.9864093306 0)",10365,667.6698308382335,0.4148707988088522
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6853,6434,4,Boston,,"LINESTRING Z (229941.3457476468 900137.5220702922 0, 229983.355501709 900149.7342264918 0, 230024.6740794823 900202.7167820551 0, 230061.4550522085 900182.9864093306 0)",10366,667.6698308382335,0.4148707988088522
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6853,6435,1,Boston,,"LINESTRING Z (229379.6197937721 900136.8783201526 0, 229414.6615509151 900148.819010624 0, 229443.6041794851 900155.8527820576 0, 229471.9461239352 900165.2403931631 0, 229511.4281794823 900179.0746963414 0, 229550.0098794857 900193.9718153867 0, 229596.4322294815 900203.5969720598 0, 229651.9647394861 900199.4110020616 0, 229654.4642128185 900115.2824487217 0)",10370,607.270785937044,0.37734057226860385
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6853,6435,3,Boston,,"LINESTRING Z (229379.6197937721 900136.8783201526 0, 229414.6615509151 900148.819010624 0, 229443.6041794851 900155.8527820576 0, 229471.9461239352 900165.2403931631 0, 229511.4281794823 900179.0746963414 0, 229550.0098794857 900193.9718153867 0, 229596.4322294815 900203.5969720598 0, 229651.9647394861 900199.4110020616 0, 229654.4642128185 900115.2824487217 0)",10371,607.270785937044,0.37734057226860385
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6925,6853,1,Boston,,"LINESTRING Z (230182.9311742203 900302.4016188979 0, 230178.5096461507 900253.3419153907 0, 230188.5595794858 900213.1080320554 0, 230204.1862294884 900157.5880153917 0, 230206.9853572656 900098.8979153878 0, 230153.1391044919 900130.0343570558 0, 230108.3676509171 900157.0153677694 0, 230061.4550522085 900182.9864093306 0)",10447,674.3264930825355,0.41900705696391544
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6991,6853,1,Boston,,"LINESTRING Z (230147.8570461538 900333.1583487231 0, 230182.9311742203 900302.4016188979 0)",10503,628.0010628271605,0.39022176913522555
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6991,6853,3,Boston,,"LINESTRING Z (230147.8570461538 900333.1583487231 0, 230182.9311742203 900302.4016188979 0)",10504,628.0010628271605,0.39022176913522555
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6484,4046,1,Boston,,"LINESTRING Z (229439.1044961512 900324.965265388 0, 229422.4788794923 900362.6658320526 0)",10572,535.8331470042425,0.3329512813943088
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6484,4046,3,Boston,,"LINESTRING Z (229439.1044961512 900324.965265388 0, 229422.4788794923 900362.6658320526 0)",10573,535.8331470042425,0.3329512813943088
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6745,6484,3,Boston,,"LINESTRING Z (229317.371624939 900470.5021820578 0, 229330.7062294902 900502.5844320564 0)",10584,498.6468684972933,0.3098447991835762
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6856,6436,1,Boston,,"LINESTRING Z (230521.1796794838 900483.2335820454 0, 230467.7032794838 900474.0265487183 0, 230449.0362794841 900515.9994820564 0)",10586,774.0027843183105,0.48094303288688467
5,BOSTON LANDING,COMMUTER RAIL,TRAIN_NODES,42.3571481228762,-71.13912838631244,POINT (229729.6875000005 900801.6874999847),6855,6438,1,Boston,,"LINESTRING Z (228810.4588080529 900477.9137891992 0, 228938.7497794851 900425.9309820553 0, 228955.9285294845 900462.188932054 0, 228980.4478794852 900517.2367320538 0, 229028.1028961479 900525.3084487236 0, 229084.0463683736 900534.1304376044 0, 229140.2603194858 900489.6058220549 0, 229182.3517794909 900452.4202820591 0, 229203.999179485 900504.8466820514 0, 229291.4725779466 900504.8453749298 0)",10591,529.2896797763815,0.3288853593615669
