station_id,station_name,line,layer,station_lat,station_lon,geometry
201,World Trade Center,SILVER,MBTA_NODES,42.34834151514956,-71.04262947978535,POINT (-71.04262947978535 42.34834151514956)
202,Courthouse,SILVER,MBTA_NODES,42.352384937360945,-71.04688863187424,POINT (-71.04688863187424 42.35238493736095)
203,South Station,SILVER,MBTA_NODES,42.35261630939931,-71.05527658270395,POINT (-71.05527658270395 42.35261630939931)
204,88 Black Falcon Ave,SILVER,MBTA_NODES,42.343661654655364,-71.0263257356854,POINT (-71.0263257356854 42.34366165465536)
205,23 Dry Dock Ave,SILVER,MBTA_NODES,42.344686323121906,-71.03039536915297,POINT (-71.03039536915297 42.34468632312191)
206,27 Dry Dock Ave,SILVER,MBTA_NODES,42.34472928524637,-71.02805998136152,POINT (-71.02805998136152 42.34472928524637)
207,Boylston,SILVER,MBTA_NODES,42.353370701809695,-71.06419884189829,POINT (-71.06419884189829 42.35337070180969)
208,Downtown Crossing,SILVER,MBTA_NODES,42.35480806226478,-71.0611627603346,POINT (-71.0611627603346 42.35480806226478)
209,Chinatown,SILVER,MBTA_NODES,42.352415265606545,-71.06256816840029,POINT (-71.06256816840029 42.35241526560655)
210,Nubian,SILVER,MBTA_NODES,42.329703993266904,-71.08371931372102,POINT (-71.08371931372102 42.3297039932669)
211,South Station Essex St,SILVER,MBTA_NODES,42.35189858731985,-71.0561270140368,POINT (-71.0561270140368 42.35189858731985)
212,Northern Ave,SILVER,MBTA_NODES,42.347600648407706,-71.03635388555213,POINT (-71.03635388555213 42.34760064840771)
213,Melnea Cass Blvd,SILVER,MBTA_NODES,42.33310536535542,-71.08080190135071,POINT (-71.08080190135071 42.33310536535542)
214,Lenox St,SILVER,MBTA_NODES,42.33492922898615,-71.07906038119386,POINT (-71.07906038119386 42.33492922898615)
215,Massachusetts Ave,SILVER,MBTA_NODES,42.33632435497544,-71.07730467700864,POINT (-71.07730467700864 42.33632435497544)
216,Worcester Square,SILVER,MBTA_NODES,42.33737104690254,-71.07587716429592,POINT (-71.07587716429592 42.33737104690254)
217,Newton Street,SILVER,MBTA_NODES,42.33875975519736,-71.07388329912776,POINT (-71.07388329912776 42.33875975519736)
218,Union Park Street,SILVER,MBTA_NODES,42.340420850242204,-71.07136914622338,POINT (-71.07136914622338 42.3404208502422)
219,East Berkeley Street,SILVER,MBTA_NODES,42.34413393024102,-71.06579486656833,POINT (-71.06579486656833 42.34413393024102)
220,Herald Street,SILVER,MBTA_NODES,42.346411693061334,-71.06471962184442,POINT (-71.06471962184442 42.34641169306133)
221,Tuffs Medical Center,SILVER,MBTA_NODES,42.34963996318974,-71.0638070556149,POINT (-71.0638070556149 42.34963996318974)
222,Black Falcon Ave,SILVER,MBTA_NODES,42.34417140501455,-71.02721502649673,POINT (-71.02721502649673 42.34417140501455)
223,Assembly,ORANGE,MBTA_NODES,42.39215591309829,-71.0771253379968,POINT (-71.0771253379968 42.39215591309829)
224,Ashmont,RED,MBTA_NODES,42.28388354653573,-71.06343014428334,POINT (-71.06343014428334 42.28388354653573)
225,Harvard,RED,MBTA_NODES,42.37402923084171,-71.11890607285167,POINT (-71.11890607285167 42.37402923084171)
226,Kendall/MIT,RED,MBTA_NODES,42.36241534494063,-71.08619149362897,POINT (-71.08619149362897 42.36241534494063)
227,Capen Street,RED,MBTA_NODES,42.26755305645064,-71.08720482420884,POINT (-71.08720482420884 42.26755305645064)
228,Tufts Medical Center,ORANGE,MBTA_NODES,42.34908000685837,-71.06428155130087,POINT (-71.06428155130087 42.34908000685837)
229,Waban,GREEN,MBTA_NODES,42.325877716768765,-71.23069341911206,POINT (-71.23069341911206 42.32587771676877)
230,Kenmore,GREEN,MBTA_NODES,42.34899686543046,-71.09554476667113,POINT (-71.09554476667113 42.34899686543046)
231,Arlington,GREEN,MBTA_NODES,42.35176844680471,-71.07098957216165,POINT (-71.07098957216165 42.35176844680471)
232,Copley,GREEN,MBTA_NODES,42.349907595828256,-71.07797545349253,POINT (-71.07797545349253 42.34990759582826)
233,Boylston,GREEN,MBTA_NODES,42.35302131572675,-71.06460214049746,POINT (-71.06460214049746 42.35302131572675)
234,Chinatown,ORANGE,MBTA_NODES,42.35247413411853,-71.06258053989707,POINT (-71.06258053989707 42.35247413411853)
235,Haymarket,GREEN/ORANGE,MBTA_NODES,42.36247252030301,-71.05785165728992,POINT (-71.05785165728992 42.36247252030301)
236,North Station,GREEN/ORANGE,MBTA_NODES,42.36514376184872,-71.05998293491109,POINT (-71.05998293491109 42.36514376184872)
237,Davis,RED,MBTA_NODES,42.39675185636227,-71.12223401928372,POINT (-71.12223401928372 42.39675185636227)
238,South Station,RED,MBTA_NODES,42.35259298206998,-71.05517164043283,POINT (-71.05517164043283 42.35259298206998)
239,Oak Grove,ORANGE,MBTA_NODES,42.437504597359506,-71.07082632876849,POINT (-71.07082632876849 42.43750459735951)
240,Malden Center,ORANGE,MBTA_NODES,42.42658098096967,-71.07431521595218,POINT (-71.07431521595218 42.42658098096967)
241,Wellington,ORANGE,MBTA_NODES,42.40174005251536,-71.07711743873362,POINT (-71.07711743873362 42.40174005251536)
242,Sullivan Square,ORANGE,MBTA_NODES,42.38429741810078,-71.07693157345818,POINT (-71.07693157345818 42.38429741810078)
243,Community College,ORANGE,MBTA_NODES,42.373908132788344,-71.07033821609618,POINT (-71.07033821609618 42.37390813278834)
244,Lechmere,GREEN,MBTA_NODES,42.37091787252423,-71.07715770709238,POINT (-71.07715770709238 42.37091787252423)
245,Science Park/West End,GREEN,MBTA_NODES,42.366742433699294,-71.0677439879553,POINT (-71.0677439879553 42.36674243369929)
246,Bowdoin,BLUE,MBTA_NODES,42.361160748135475,-71.06183707177904,POINT (-71.06183707177904 42.36116074813548)
247,Government Center,BLUE/GREEN,MBTA_NODES,42.35929659818077,-71.05945866865088,POINT (-71.05945866865088 42.35929659818077)
248,Aquarium,BLUE,MBTA_NODES,42.35951696211828,-71.05193843452263,POINT (-71.05193843452263 42.35951696211828)
249,Maverick,BLUE,MBTA_NODES,42.36899298085758,-71.03957976452097,POINT (-71.03957976452097 42.36899298085758)
250,Airport,BLUE,MBTA_NODES,42.37436270182934,-71.0302245052148,POINT (-71.0302245052148 42.37436270182934)
251,Wood Island,BLUE,MBTA_NODES,42.379647435420196,-71.02291228775546,POINT (-71.02291228775546 42.3796474354202)
252,Orient Heights,BLUE,MBTA_NODES,42.38684164362619,-71.00479639613563,POINT (-71.00479639613563 42.38684164362619)
253,Suffolk Downs,BLUE,MBTA_NODES,42.390496463343545,-70.99714972550416,POINT (-70.99714972550416 42.39049646334355)
254,Beachmont,BLUE,MBTA_NODES,42.39725164596775,-70.99253225084686,POINT (-70.99253225084686 42.39725164596775)
255,Revere Beach,BLUE,MBTA_NODES,42.40784240427718,-70.99250348685123,POINT (-70.99250348685123 42.40784240427718)
256,Wonderland,BLUE,MBTA_NODES,42.413433486159654,-70.99166451390964,POINT (-70.99166451390964 42.41343348615965)
257,Alewife,RED,MBTA_NODES,42.396121027916635,-71.1420773119539,POINT (-71.1420773119539 42.39612102791664)
258,Porter,RED,MBTA_NODES,42.3883204798638,-71.11911421896355,POINT (-71.11911421896355 42.3883204798638)
259,Central,RED,MBTA_NODES,42.365439939108995,-71.10382518006278,POINT (-71.10382518006278 42.365439939109)
260,Charles/MGH,RED,MBTA_NODES,42.36116762221243,-71.07108060736338,POINT (-71.07108060736338 42.36116762221243)
261,Broadway,RED,MBTA_NODES,42.342581686007414,-71.05717003941312,POINT (-71.05717003941312 42.34258168600741)
262,Andrew,RED,MBTA_NODES,42.33011322520393,-71.05697754578115,POINT (-71.05697754578115 42.33011322520393)
263,Savin Hill,RED,MBTA_NODES,42.3107478247505,-71.05364006133503,POINT (-71.05364006133503 42.3107478247505)
264,Fields Corner,RED,MBTA_NODES,42.300001622650385,-71.06192392219717,POINT (-71.06192392219717 42.30000162265038)
265,Shawmut,RED,MBTA_NODES,42.293107449896475,-71.06582888832982,POINT (-71.06582888832982 42.29310744989647)
266,Cedar Grove,RED,MBTA_NODES,42.279539566759254,-71.06031736232977,POINT (-71.06031736232977 42.27953956675925)
267,Butler,RED,MBTA_NODES,42.27241637622499,-71.06246996995522,POINT (-71.06246996995522 42.27241637622499)
268,Milton,RED,MBTA_NODES,42.270327108956735,-71.06724190338717,POINT (-71.06724190338717 42.27032710895674)
269,Central Avenue,RED,MBTA_NODES,42.26998517356769,-71.07360913867316,POINT (-71.07360913867316 42.26998517356769)
270,Valley Road,RED,MBTA_NODES,42.26832588779538,-71.08150365095204,POINT (-71.08150365095204 42.26832588779538)
271,Mattapan,RED,MBTA_NODES,42.26751187982788,-71.0925123638194,POINT (-71.0925123638194 42.26751187982788)
272,North Quincy,RED,MBTA_NODES,42.27597638029729,-71.03044263936602,POINT (-71.03044263936602 42.27597638029729)
273,Wollaston,RED,MBTA_NODES,42.266709771858245,-71.02054283814307,POINT (-71.02054283814307 42.26670977185825)
274,Quincy Center,RED,MBTA_NODES,42.252087026359916,-71.00564054323864,POINT (-71.00564054323864 42.25208702635992)
275,Quincy Adams,RED,MBTA_NODES,42.23329368973368,-71.00694130297018,POINT (-71.00694130297018 42.23329368973368)
276,Braintree,RED,MBTA_NODES,42.20753725735121,-71.0017025430377,POINT (-71.00170254303769 42.20753725735121)
277,Forest Hills,ORANGE,MBTA_NODES,42.300771241742964,-71.11419142947183,POINT (-71.11419142947183 42.30077124174296)
278,Green Street,ORANGE,MBTA_NODES,42.309898743597564,-71.1080593951544,POINT (-71.1080593951544 42.30989874359756)
279,Stony Brook,ORANGE,MBTA_NODES,42.31709979960877,-71.10444126782416,POINT (-71.10444126782416 42.31709979960877)
280,Jackson Square,ORANGE,MBTA_NODES,42.323171621557584,-71.09993247620687,POINT (-71.09993247620687 42.32317162155758)
281,Ruggles,ORANGE,MBTA_NODES,42.336666151708094,-71.08950957454593,POINT (-71.08950957454593 42.33666615170809)
282,Massachusetts Ave,ORANGE,MBTA_NODES,42.34100638647216,-71.08415064979037,POINT (-71.08415064979037 42.34100638647216)
283,Back Bay,ORANGE,MBTA_NODES,42.34755909573938,-71.07510604132653,POINT (-71.07510604132653 42.34755909573938)
284,Prudential,GREEN,MBTA_NODES,42.34576811139235,-71.08119909208664,POINT (-71.08119909208664 42.34576811139235)
285,Symphony,GREEN,MBTA_NODES,42.34272033782988,-71.08494060848427,POINT (-71.08494060848427 42.34272033782988)
286,Northeastern,GREEN,MBTA_NODES,42.34005063291582,-71.08965205455883,POINT (-71.08965205455883 42.34005063291582)
287,Museum Of Fine Arts,GREEN,MBTA_NODES,42.3379251389995,-71.09497605113634,POINT (-71.09497605113634 42.3379251389995)
288,Longwood Medical Area,GREEN,MBTA_NODES,42.33614100894464,-71.09956099897516,POINT (-71.09956099897516 42.33614100894464)
289,Brigham Circle,GREEN,MBTA_NODES,42.33457104973988,-71.10372418778329,POINT (-71.10372418778329 42.33457104973988)
290,Eastern Ave,SILVER,MBTA_NODES,42.388458099705495,-71.02393379279997,POINT (-71.02393379279997 42.3884580997055)
291,Box District,SILVER,MBTA_NODES,42.39411670592333,-71.02846597923909,POINT (-71.02846597923909 42.39411670592333)
292,Bellingham Sq,SILVER,MBTA_NODES,42.39540238816468,-71.03346704417102,POINT (-71.03346704417102 42.39540238816468)
293,Chelsea,SILVER,MBTA_NODES,42.39680216827558,-71.04039297669804,POINT (-71.04039297669804 42.39680216827558)
294,Airport,SILVER,MBTA_NODES,42.374152577318306,-71.0298063287467,POINT (-71.0298063287467 42.37415257731831)
295,Fenwood Road,GREEN,MBTA_NODES,42.33374540645179,-71.10564567075349,POINT (-71.10564567075349 42.33374540645179)
296,Mission Park,GREEN,MBTA_NODES,42.33317940922027,-71.1095849635522,POINT (-71.10958496355219 42.33317940922027)
297,Riverway,GREEN,MBTA_NODES,42.33197800782085,-71.1119506665,POINT (-71.11195066649999 42.33197800782085)
298,Back Of The Hill,GREEN,MBTA_NODES,42.32963825048141,-71.11107040791865,POINT (-71.11107040791865 42.32963825048141)
299,Heath Street,GREEN,MBTA_NODES,42.32831128444417,-71.11028101742203,POINT (-71.11028101742203 42.32831128444417)
300,Hynes Convention Center,GREEN,MBTA_NODES,42.347982285130854,-71.0873145576371,POINT (-71.0873145576371 42.34798228513085)
301,Blandford Street,GREEN,MBTA_NODES,42.34919807685945,-71.1000555872087,POINT (-71.1000555872087 42.34919807685945)
302,Boston University East,GREEN,MBTA_NODES,42.34972114226152,-71.10442793966416,POINT (-71.10442793966416 42.34972114226152)
